Tarih;Açýklama;Ýþlem Tutarý;Bakiye
23.11.2025;1801374784X231125071125PEÞÝNSATIÞ;6449,90;704.268,55
23.11.2025;1801374784X231125131025PEÞÝNSATIÞ;1560,85;697.818,65
22.11.2025;1801374784X221125061125PEÞÝNSATIÞ;4785,70;696.257,80
22.11.2025;1801374784X221125260825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,83;691.472,10
22.11.2025;1801374784X221125260825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,57;691.472,93
22.11.2025;1801374784X221125260825TAKSÝTSATIÞ;1441,66;691.489,50
22.11.2025;1801374784X221125251025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,33;690.047,84
22.11.2025;1801374784X221125251025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-6,51;690.048,17
22.11.2025;1801374784X221125251025TAKSÝTLÝSATIÞKATKIPAYI;-17,00;690.054,68
22.11.2025;1801374784X221125251025TAKSÝTSATIÞ;566,83;690.071,68
22.11.2025;1801374784X221125250925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,17;689.504,85
22.11.2025;1801374784X221125250925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,45;689.505,02
22.11.2025;1801374784X221125250925TAKSÝTSATIÞ;300,22;689.508,47
22.11.2025;1801374784X221125121025PEÞÝNSATIÞ;10095,38;689.208,25
21.11.2025;1801374784X211125201025PEÞÝNSATIÞKATKIPAYI;-23,30;679.112,87
21.11.2025;1801374784X211125201025PEÞÝNSATIÞ;4659,50;679.136,17
21.11.2025;1801374784X211125201125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-4,06;674.476,67
21.11.2025;1801374784X211125201125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-81,26;674.480,73
21.11.2025;1801374784X211125201125PEÞÝNSATIÞ;4300,30;674.561,99
21.11.2025;1801374784X211125240925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,90;670.261,69
21.11.2025;1801374784X211125240925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,97;670.262,59
21.11.2025;1801374784X211125240925TAKSÝTSATIÞ;1563,16;670.280,56
21.11.2025;1801374784X211125051125PEÞÝNSATIÞ;7675,20;668.717,40
21.11.2025;1801374784X211125111025PEÞÝNSATIÞ;9918,55;661.042,20
20.11.2025;INT 455359******1405 2011 1210;-6835,00;651.123,65
20.11.2025;1801374784X201125101025PEÞÝNSATIÞ;14309,45;657.958,65
20.11.2025;1801374784X201125191125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-5,21;643.649,20
20.11.2025;1801374784X201125191125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-104,30;643.654,41
20.11.2025;1801374784X201125191125PEÞÝNSATIÞ;5518,95;643.758,71
20.11.2025;1801374784X201125041125PEÞÝNSATIÞ;999,50;638.239,76
20.11.2025;1801374784X201125240825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,61;637.240,26
20.11.2025;1801374784X201125240825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-12,17;637.240,87
20.11.2025;1801374784X201125240825TAKSÝTSATIÞ;1058,31;637.253,04
20.11.2025;1801374784X201125191025PEÞÝNSATIÞKATKIPAYI;-2,00;636.194,73
20.11.2025;1801374784X201125191025PEÞÝNSATIÞ;400,45;636.196,73
20.11.2025;1801374784X201125231025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,90;635.796,28
20.11.2025;1801374784X201125231025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-18,09;635.797,18
20.11.2025;1801374784X201125231025TAKSÝTLÝSATIÞKATKIPAYI;-47,20;635.815,27
20.11.2025;1801374784X201125231025TAKSÝTSATIÞ;1573,43;635.862,47
19.11.2025;GELEN FAST - ALANYA FENERBAHÇELÝLER DERNEÐÝ - 1243-16100075 dan TR390006701000000055223824 a EFT;17426,00;634.289,04
19.11.2025;1801374784X191125181025PEÞÝNSATIÞKATKIPAYI;-3,00;616.863,04
19.11.2025;1801374784X191125181025PEÞÝNSATIÞ;599,80;616.866,04
19.11.2025;1801374784X191125091025PEÞÝNSATIÞ;22322,30;616.266,24
19.11.2025;1801374784X191125230825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;593.943,94
19.11.2025;1801374784X191125230825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;593.944,75
19.11.2025;1801374784X191125230825TAKSÝTSATIÞ;1416,50;593.961,03
19.11.2025;1801374784X191125031125PEÞÝNSATIÞ;4949,90;592.544,53
19.11.2025;1801374784X191125220925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,44;587.594,63
19.11.2025;1801374784X191125220925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-8,87;587.595,07
19.11.2025;1801374784X191125220925TAKSÝTSATIÞ;771,76;587.603,94
18.11.2025;GELEN FAST - BARIÞ ÝÇEN - Barýþ Ýçen tarafýndan TK050EFK01407 ürün kodlu XL Beden Fenerbahçe Lacivert Trib;1189,95;586.832,18
18.11.2025;1801374784X181125220825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;585.642,23
18.11.2025;1801374784X181125220825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;585.643,04
18.11.2025;1801374784X181125220825TAKSÝTSATIÞ;1416,50;585.659,32
18.11.2025;1801374784X181125081025PEÞÝNSATIÞ;32319,90;584.242,82
18.11.2025;1801374784X181125021125PEÞÝNSATIÞKATKIPAYI;-36,25;551.922,92
18.11.2025;1801374784X181125021125PEÞÝNSATIÞ;7648,80;551.959,17
17.11.2025;1801374784X171125200925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,39;544.310,37
17.11.2025;1801374784X171125200925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,75;544.310,76
17.11.2025;1801374784X171125200925TAKSÝTSATIÞ;674,25;544.318,51
17.11.2025;1801374784X171125071025PEÞÝNSATIÞ;16226,25;543.644,26
17.11.2025;1801374784X171125011125PEÞÝNSATIÞKATKIPAYI;-21,25;527.418,01
17.11.2025;1801374784X171125011125PEÞÝNSATIÞ;9675,15;527.439,26
17.11.2025;1801374784X171125161025PEÞÝNSATIÞKATKIPAYI;-45,85;517.764,11
17.11.2025;1801374784X171125161025PEÞÝNSATIÞ;9169,65;517.809,96
16.11.2025;1801374784X161125061025PEÞÝNSATIÞ;16518,60;508.640,31
16.11.2025;1801374784X161125151125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-0,95;492.121,71
16.11.2025;1801374784X161125151125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-18,90;492.122,66
16.11.2025;1801374784X161125151125PEÞÝNSATIÞ;1000,40;492.141,56
16.11.2025;1801374784X161125190925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,93;491.141,16
16.11.2025;1801374784X161125190925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-18,62;491.142,09
16.11.2025;1801374784X161125190925TAKSÝTSATIÞ;1619,83;491.160,71
16.11.2025;1801374784X161125200825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,27;489.540,88
16.11.2025;1801374784X161125200825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-5,46;489.541,15
16.11.2025;1801374784X161125200825TAKSÝTSATIÞ;475,15;489.546,61
16.11.2025;1801374784X161125151025PEÞÝNSATIÞKATKIPAYI;-25,25;489.071,46
16.11.2025;1801374784X161125151025PEÞÝNSATIÞ;5050,30;489.096,71
15.11.2025;1801374784X151125141125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-9,99;484.046,41
15.11.2025;1801374784X151125141125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-199,63;484.056,40
15.11.2025;1801374784X151125141125PEÞÝNSATIÞ;10562,95;484.256,03
15.11.2025;1801374784X151125051025PEÞÝNSATIÞ;12359,80;473.693,08
14.11.2025;1801374784X141125170925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,55;461.333,28
14.11.2025;1801374784X141125170925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-10,92;461.333,83
14.11.2025;1801374784X141125170925TAKSÝTSATIÞ;949,75;461.344,75
14.11.2025;1801374784X141125180825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;460.395,00
14.11.2025;1801374784X141125180825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;460.395,81
14.11.2025;1801374784X141125180825TAKSÝTSATIÞ;1416,50;460.412,09
14.11.2025;1801374784X141125041025PEÞÝNSATIÞ;32098,85;458.995,59
14.11.2025;1801374784X141125131025PEÞÝNSATIÞKATKIPAYI;-1,70;426.896,74
14.11.2025;1801374784X141125131025PEÞÝNSATIÞ;340,46;426.898,44
13.11.2025;1801374784X131125031025PEÞÝNSATIÞ;28512,80;426.557,98
13.11.2025;1801374784X131125121125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,05;398.045,18
13.11.2025;1801374784X131125121125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-20,98;398.046,23
13.11.2025;1801374784X131125121125PEÞÝNSATIÞ;1110,35;398.067,21
13.11.2025;1801374784X131125121025PEÞÝNSATIÞKATKIPAYI;-5,00;396.956,86
13.11.2025;1801374784X131125121025PEÞÝNSATIÞ;999,50;396.961,86
12.11.2025;1801374784X121125150925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,50;395.962,36
12.11.2025;1801374784X121125150925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-50,00;395.964,86
12.11.2025;1801374784X121125150925TAKSÝTSATIÞ;4349,81;396.014,86
12.11.2025;1801374784X121125021025PEÞÝNSATIÞ;24667,30;391.665,05
12.11.2025;1801374784X121125111025PEÞÝNSATIÞKATKIPAYI;-8,30;366.997,75
12.11.2025;1801374784X121125111025PEÞÝNSATIÞ;1659,40;367.006,05
12.11.2025;1801374784X121125160825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,27;365.346,65
12.11.2025;1801374784X121125160825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-5,36;365.346,92
12.11.2025;1801374784X121125160825TAKSÝTSATIÞ;466,48;365.352,28
11.11.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-0,30;364.885,80
11.11.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-6,09;364.886,10
11.11.2025;GÝDEN FAST - ENTEGRA BÝLÝÞÝM SANAYÝ VE TÝCARET A.Þ - Fenerium internet erisim faturasi odemesi entegra;-900,90;364.892,19
11.11.2025;1801374784X111125011025PEÞÝNSATIÞ;21467,34;365.793,09
11.11.2025;1801374784X111125101025PEÞÝNSATIÞKATKIPAYI;-2,50;344.325,75
11.11.2025;1801374784X111125101025PEÞÝNSATIÞ;500,45;344.328,25
10.11.2025;1801374784X101125300925PEÞÝNSATIÞ;21345,55;343.827,80
10.11.2025;1801374784X101125130925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,19;322.482,25
10.11.2025;1801374784X101125130925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,73;322.482,44
10.11.2025;1801374784X101125130925TAKSÝTSATIÞ;325,16;322.486,17
10.11.2025;1801374784X101125091025PEÞÝNSATIÞKATKIPAYI;-64,40;322.161,01
10.11.2025;1801374784X101125091025PEÞÝNSATIÞ;12879,30;322.225,41
09.11.2025;1801374784X091125290925PEÞÝNSATIÞ;18268,65;309.346,11
09.11.2025;1801374784X091125121025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,22;291.077,46
09.11.2025;1801374784X091125121025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-24,38;291.078,68
09.11.2025;1801374784X091125121025TAKSÝTLÝSATIÞKATKIPAYI;-63,65;291.103,06
09.11.2025;1801374784X091125121025TAKSÝTSATIÞ;2121,64;291.166,71
09.11.2025;1801374784X091125081025PEÞÝNSATIÞKATKIPAYI;-16,25;289.045,07
09.11.2025;1801374784X091125081025PEÞÝNSATIÞ;3249,95;289.061,32
08.11.2025;1801374784X081125110925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,68;285.811,37
08.11.2025;1801374784X081125110925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-13,56;285.812,05
08.11.2025;1801374784X081125110925TAKSÝTSATIÞ;1179,96;285.825,61
08.11.2025;1801374784X081125071025PEÞÝNSATIÞKATKIPAYI;-8,25;284.645,65
08.11.2025;1801374784X081125071025PEÞÝNSATIÞ;1650,90;284.653,90
08.11.2025;1801374784X081125280925PEÞÝNSATIÞ;10711,15;283.003,00
07.11.2025;1801374784X071125110825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,09;272.291,85
07.11.2025;1801374784X071125110825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-21,84;272.292,94
07.11.2025;1801374784X071125110825TAKSÝTSATIÞ;1899,65;272.314,78
07.11.2025;1801374784X071125270925PEÞÝNSATIÞ;25637,70;270.415,13
07.11.2025;1801374784X071125101025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,01;244.777,43
07.11.2025;1801374784X071125101025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-40,26;244.779,44
07.11.2025;1801374784X071125101025TAKSÝTLÝSATIÞKATKIPAYI;-105,07;244.819,70
07.11.2025;1801374784X071125101025TAKSÝTSATIÞ;3502,33;244.924,77
07.11.2025;1801374784X071125061025PEÞÝNSATIÞKATKIPAYI;-20,50;241.422,44
07.11.2025;1801374784X071125061025PEÞÝNSATIÞ;4100,85;241.442,94
06.11.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/FENERBAHÇE SPOR/Alanya Feneriu;-7,62;237.342,09
06.11.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/FENERBAHÇE SPOR/Alanya Feneriu;-152,35;237.349,71
06.11.2025;GÝDEN EFT - FENERBAHÇE SPOR ÜRÜNLERÝ SAN. ve TÝC.A.Þ. - Alanya Fenerium Cari Hesabýna mahsuben;-1250000,00;237.502,06
06.11.2025;1801374784X061125091025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,48;1.487.502,06
06.11.2025;1801374784X061125091025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-9,58;1.487.502,54
06.11.2025;1801374784X061125091025TAKSÝTLÝSATIÞKATKIPAYI;-25,01;1.487.512,12
06.11.2025;1801374784X061125091025TAKSÝTSATIÞ;833,64;1.487.537,13
06.11.2025;1801374784X061125051025PEÞÝNSATIÞKATKIPAYI;-126,94;1.486.703,49
06.11.2025;1801374784X061125051025PEÞÝNSATIÞ;25385,50;1.486.830,43
06.11.2025;1801374784X061125090925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;1.461.444,93
06.11.2025;1801374784X061125090925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;1.461.445,74
06.11.2025;1801374784X061125090925TAKSÝTSATIÞ;1416,50;1.461.462,02
06.11.2025;1801374784X061125260925PEÞÝNSATIÞ;16742,05;1.460.045,52
05.11.2025;1801374784X051125041025PEÞÝNSATIÞKATKIPAYI;-11,63;1.443.303,47
05.11.2025;1801374784X051125041025PEÞÝNSATIÞ;2325,50;1.443.315,10
05.11.2025;1801374784X051125250925PEÞÝNSATIÞ;1199,50;1.440.989,60
04.11.2025;1801374784X041125031025PEÞÝNSATIÞKATKIPAYI;-0,80;1.439.790,10
04.11.2025;1801374784X041125031025PEÞÝNSATIÞ;160,00;1.439.790,90
04.11.2025;1801374784X041125240925PEÞÝNSATIÞ;53696,55;1.439.630,90
04.11.2025;1801374784X041125070925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,18;1.385.934,35
04.11.2025;1801374784X041125070925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,64;1.385.934,53
04.11.2025;1801374784X041125070925TAKSÝTSATIÞ;316,65;1.385.938,17
04.11.2025;1801374784X041125031125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-3,92;1.385.621,52
04.11.2025;1801374784X041125031125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-78,39;1.385.625,44
04.11.2025;1801374784X041125031125PEÞÝNSATIÞ;4147,95;1.385.703,83
03.11.2025;1801374784X031125060925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,80;1.381.555,88
03.11.2025;1801374784X031125060925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,02;1.381.556,68
03.11.2025;1801374784X031125060925TAKSÝTSATIÞ;1393,40;1.381.572,70
03.11.2025;1801374784X031125230925PEÞÝNSATIÞ;18075,70;1.380.179,30
03.11.2025;1801374784X031125021025PEÞÝNSATIÞKATKIPAYI;-45,72;1.362.103,60
03.11.2025;1801374784X031125021025PEÞÝNSATIÞ;9143,95;1.362.149,32
03.11.2025;1801374784X031125021125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-4,56;1.353.005,37
03.11.2025;1801374784X031125021125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-91,26;1.353.009,93
03.11.2025;1801374784X031125021125PEÞÝNSATIÞ;4828,90;1.353.101,19
03.11.2025;1801374784X031125070825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,02;1.348.272,29
03.11.2025;1801374784X031125070825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-20,33;1.348.273,31
03.11.2025;1801374784X031125070825TAKSÝTSATIÞ;1768,30;1.348.293,64
02.11.2025;1801374784X021125220925PEÞÝNSATIÞ;15637,14;1.346.525,34
02.11.2025;1801374784X021125011125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-6,05;1.330.888,20
02.11.2025;1801374784X021125011125ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-120,93;1.330.894,25
02.11.2025;1801374784X021125011125PEÞÝNSATIÞ;6398,50;1.331.015,18
02.11.2025;1801374784X021125011025PEÞÝNSATIÞKATKIPAYI;-5,00;1.324.616,68
02.11.2025;1801374784X021125011025PEÞÝNSATIÞ;1000,00;1.324.621,68
01.11.2025;1801374784X011125311025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-4,02;1.323.621,68
01.11.2025;1801374784X011125311025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-80,31;1.323.625,70
01.11.2025;1801374784X011125311025PEÞÝNSATIÞ;4249,50;1.323.706,01
01.11.2025;1801374784X011125040925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,29;1.319.456,51
01.11.2025;1801374784X011125040925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-5,74;1.319.456,80
01.11.2025;1801374784X011125040925TAKSÝTSATIÞ;499,75;1.319.462,54
01.11.2025;1801374784X011125050825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,59;1.318.962,79
01.11.2025;1801374784X011125050825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-31,73;1.318.964,38
01.11.2025;1801374784X011125050825TAKSÝTSATIÞ;2759,48;1.318.996,11
01.11.2025;1801374784X011125300925PEÞÝNSATIÞKATKIPAYI;-29,00;1.316.236,63
01.11.2025;1801374784X011125300925PEÞÝNSATIÞ;5799,30;1.316.265,63
01.11.2025;1801374784X011125041025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,59;1.310.466,33
01.11.2025;1801374784X011125041025ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-11,73;1.310.466,92
01.11.2025;1801374784X011125041025TAKSÝTLÝSATIÞKATKIPAYI;-20,40;1.310.478,65
01.11.2025;1801374784X011125041025TAKSÝTSATIÞ;1020,20;1.310.499,05
01.11.2025;1801374784X011125210925PEÞÝNSATIÞ;27264,80;1.309.478,85
